;Mes;tx;tm;pp;etp
11683;12;17.98587361;7.187742798;7.648617458;2.703930981
11684;12;18.4889602;6.069945209;10.16452937;1.895497989
11685;12;18.73561668;6.053765029;14.36827823;2.609525527
11686;12;18.0434963;6.448464188;6.642475285;2.669124378
11687;12;18.57802294;5.573263277;5.021113389;2.723078578
11688;12;19.51847075;6.11394835;5.307293037;2.633058223
11689;1;19.78891458;5.605809927;2.805967553;2.686782816
11690;1;18.12536667;6.293763917;9.155992248;2.709191316
11691;1;19.13691663;5.830134127;2.57601621;2.661626081
11692;1;19.34369013;7.133052863;4.099642264;2.619413644
11693;1;17.67595837;6.717071044;16.69030344;2.658674216
11694;1;17.73984416;7.355978073;5.115312065;2.825923234
11695;1;18.88859861;5.558201864;2.809744171;1.778334888
11696;1;18.63047843;6.835268056;6.509710122;2.827561792
11697;1;18.74807162;6.853556568;6.50482853;2.819410625
11698;1;18.73164743;7.556373058;9.426928458;2.752188578
11699;1;17.54317938;8.152964297;9.318680519;2.91229115
11700;1;18.20258955;7.957029519;6.894907927;2.814614033
11701;1;17.23949849;7.593607978;5.501308435;2.886263478
11702;1;18.428055;7.734994188;5.907186835;2.84135769
11703;1;18.38382959;7.808985769;16.17961235;2.784516044
11704;1;16.97540838;7.843752493;13.1357533;2.780817022
11705;1;16.5955705;7.383546509;9.525694448;2.795301376
11706;1;17.75193571;7.362685416;6.315456999;2.323981307
11707;1;18.07746804;7.485268302;11.12123257;1.743057741
11708;1;18.99666431;6.484217399;7.300123078;2.62532473
11709;1;18.20363694;6.611406335;6.532485672;2.441344835
11710;1;17.77116305;6.487571302;2.557702902;2.786236237
11711;1;18.76199896;6.947648428;3.468023428;2.707392751
11712;1;18.88154872;6.810037159;2.515163412;2.773851431
11713;1;19.44218538;5.869178718;1.999218147;2.878753108
11714;1;19.13698113;6.242440433;17.61539076;2.962670107
11715;1;19.27036071;6.679169154;6.583806362;2.991273829
11716;1;19.86751891;6.384399427;1.237660303;2.937786823
11717;1;19.36486402;7.785527705;6.802999536;2.94823096
11718;1;18.23029247;7.679255393;2.101233252;1.741683974
11719;1;19.11380344;7.356743586;15.07362166;2.950752343
11720;2;19.10478194;7.188412229;4.089261889;2.94377596
11721;2;18.81450979;7.215486601;7.139826272;2.66637838
11722;2;16.81367157;7.421215167;12.83432012;2.865829032
11723;2;17.92757892;7.551392547;7.166870093;2.97342609
11724;2;17.59832844;7.902076658;3.977012817;2.965947403
11725;2;17.77161541;8.111129224;11.46702013;2.8806636
11726;2;17.13530623;8.121329572;16.91072485;2.775924389
11727;2;17.89670055;7.115871609;6.536690754;2.841596489
11728;2;17.28337057;6.678636423;5.617360548;2.926221649
11729;2;18.08393552;7.779273226;6.395325671;1.665435553
11730;2;18.4938851;6.801346722;15.10934971;2.941931906
11731;2;18.03315789;5.320413628;6.228232848;2.939555159
11732;2;18.05141488;5.962183765;5.34465006;2.927117612
11733;2;17.47626356;6.345876157;13.1933566;2.821966653
11734;2;16.71334034;7.11914978;8.80606103;2.811119187
11735;2;18.39078279;7.284646045;3.229089688;2.834531651
11736;2;18.6483191;7.105204157;2.612350125;2.991422894
11737;2;18.42654907;6.698688595;5.182519366;2.938838873
11738;2;19.06502382;7.324420622;5.011036993;2.892444645
11739;2;17.79528298;7.587543081;10.75610557;2.888123178
11740;2;18.43278536;7.706664947;7.43322067;1.515798546
11741;2;17.60335005;7.848986978;11.79031761;2.937354025
11742;2;18.60947203;7.872402038;2.666436337;2.889216434
11743;2;20.3727259;7.637038968;1.044839735;2.913261364
11744;2;19.17095664;7.779980244;8.302782808;2.948341869
11745;2;18.52690907;6.935568469;7.633722209;2.823651436
11746;2;18.68713717;7.673389365;5.190495983;2.957645479
11747;2;17.77179538;8.051237924;10.05631907;3.076094895
11748;3;19.00112303;7.844558183;3.073931703;2.975073045
11749;3;18.98388076;7.853368907;2.521436532;3.038178013
11750;3;19.14134165;8.042656115;3.690466268;3.049842692
11751;3;18.47278299;7.6296751;5.164840281;1.535347852
11752;3;19.15474228;7.505198058;4.263816233;3.171934495
11753;3;19.46306638;7.358398213;4.742613107;3.086458368
11754;3;16.65914399;7.532055819;10.39229571;3.103739969
11755;3;18.06311673;6.53725885;9.49763491;3.054620205
11756;3;18.70914893;7.431624045;5.728656402;3.05678142
11757;3;19.05013663;7.972706514;4.494854955;2.761223702
11758;3;18.98309883;7.82311279;7.938995313;3.017642537
11759;3;19.98477412;6.047324758;4.277917896;3.238068882
11760;3;19.77538371;6.831243688;7.329343793;3.093094276
11761;3;19.08442067;5.668107025;3.242488813;3.130902295
11762;3;18.18897296;7.048402443;9.925337368;1.524638704
11763;3;17.66195881;7.440253064;5.504145527;2.973498194
11764;3;18.67597241;7.43489732;6.49884691;2.983649066
11765;3;18.9687572;7.281787018;1.914894132;3.011584301
11766;3;19.6436544;5.495520253;0.786372706;3.038486881
11767;3;19.20940039;3.554432249;0.177920489;3.073656204
11768;3;19.70945167;3.64271865;3.304958236;3.153189568
11769;3;18.12086736;5.243410673;3.768058167;3.147198941
11770;3;20.26476733;5.56683714;0.637320245;3.076132598
11771;3;19.55103973;3.550228319;1.340164534;3.123259377
11772;3;18.92374341;3.560153845;9.492473528;2.978203668
11773;3;19.0229274;4.434630783;8.992878069;1.554988596
11774;3;18.55531848;5.288446648;4.009375267;2.930874064
11775;3;18.03471068;5.476991666;0.52948717;2.852690025
11776;3;18.78984196;4.933838732;1.901390539;2.922397011
11777;3;19.9623391;4.767565959;1.216779141;2.999216073
11778;3;19.52910145;5.762824506;2.50198311;2.937175223
11779;4;20.49758707;5.481741975;1.053064755;2.912723355
11780;4;19.75862397;5.686059751;3.320063126;2.898017598
11781;4;20.05311515;5.534635275;5.046507967;2.971072999
11782;4;19.2087834;5.551639598;4.245380491;3.060874464
11783;4;19.50344051;4.318481519;2.504370638;2.99460783
11784;4;19.19463841;4.697799108;3.400694032;1.616339409
11785;4;18.94213314;4.213432094;3.14383676;3.051013516
11786;4;19.47265517;4.818635888;0.637155847;3.093885457
11787;4;19.45109381;4.047053774;3.057694811;3.085816017
11788;4;19.98083778;3.090609481;3.284018133;3.034662226
11789;4;19.78313838;2.760179052;5.337096009;3.107852568
11790;4;20.09660102;2.621622003;1.845915134;3.070227202
11791;4;20.16202181;0.835256461;4.309664071;3.037121782
11792;4;18.80655565;3.220715231;3.37452843;2.934515593
11793;4;19.94892106;2.581346534;0.219101412;3.068328681
11794;4;19.54183827;3.636992662;0.327367783;3.097368245
11795;4;18.76274607;3.246678561;1.292173533;1.612087806
11796;4;18.45665906;3.023102609;0.294420977;3.027486311
11797;4;18.42135028;2.890576793;0.61906289;3.02091867
11798;4;18.87238579;1.598033771;0.037919354;2.687651537
11799;4;19.17980793;1.422281576;0.006776006;2.89751914
11800;4;19.5138738;1.527201697;0.003289377;3.042823643
11801;4;19.1187581;1.568776444;0.011558506;3.052316763
11802;4;19.68714642;1.402202494;0.001022849;2.91937863
11803;4;20.44132058;0.769662886;0.003208911;3.000110005
11804;4;20.29708087;1.731208632;3.6093E-05;2.869096017
11805;4;20.34312771;1.272380207;0.01924991;2.982592871
11806;4;20.24434689;1.005949783;0.039485966;1.56801956
11807;4;20.20338681;2.012373031;0.018789169;2.8056612
11808;4;20.36480518;2.006465468;0.037483383;2.94886324
11809;5;19.5992773;3.781245035;2.037468628;2.91909048
11810;5;18.75698844;5.12169299;1.010252002;3.047934502
11811;5;19.09919653;3.836215941;1.260618438;3.153128109
11812;5;19.96837586;3.693246847;1.857596071;3.075672186
11813;5;19.30384637;1.931998772;1.9166394;2.989578296
11814;5;19.29567433;3.475634054;0.2086387;2.932742099
11815;5;19.416708;2.12012336;0.00744619;2.884020338
11816;5;20.05305524;2.108286299;0.348485759;2.91776856
11817;5;20.22758067;1.265643916;0.010159932;2.39665772
11818;5;20.20916845;1.532103164;0.04077367;1.581416654
11819;5;20.04404318;2.357288269;0.119878598;2.996781146
11820;5;19.26878461;4.259354696;5.444739062;3.031705304
11821;5;19.17183941;2.165940814;0.462081065;2.998503972
11822;5;19.50339778;2.453158386;0.32377509;3.017589237
11823;5;18.44366371;4.399490632;4.624528605;2.913504699
11824;5;17.8681228;5.451999192;2.734766233;2.963328328
11825;5;15.33737929;5.581407696;10.87521207;2.981110388
11826;5;15.01629174;4.528722839;3.073497183;2.824694327
11827;5;16.90755271;5.016522588;0.487395528;2.909129866
11828;5;18.47346818;4.320666574;0.22108023;2.820583102
11829;5;19.27818509;2.065925108;0.251339992;1.480201284
11830;5;19.71360293;2.25375262;0.027059452;2.806134977
11831;5;19.23843413;2.948010688;0.157955333;2.897270107
11832;5;18.33867669;4.48688898;2.738392885;2.801372199
11833;5;18.54050134;3.635170354;0.452677017;2.782596786
11834;5;18.70071394;1.219501356;0.000391861;2.704015235
11835;5;18.51706921;0.816034745;2.454178663;2.813288157
11836;5;18.07474278;-1.294400203;2.232734552;2.814367982
11837;5;18.10682249;-1.669686606;0.030971866;2.800006639
11838;5;18.21736203;-1.708181385;1.062235914;2.801631127
11839;5;17.47784395;-1.118526138;0.976763081;2.921565531
11840;6;17.63021083;-1.251179308;6.492197252;1.65510469
11841;6;18.84654119;-0.207925677;1.208258401;2.81896752
11842;6;18.86877023;-0.031191926;9.872152401;2.940439227
11843;6;18.4113522;1.302352049;0.193646578;3.001743331
11844;6;18.25773395;0.982380177;0.262501729;3.031370719
11845;6;16.52850556;3.041989219;2.046388285;2.99129394
11846;6;17.29288683;3.850261911;1.338597943;2.845710955
11847;6;17.58302776;4.220900256;0.446920104;2.837293643
11848;6;18.03808951;3.084874266;1.014695891;2.846081187
11849;6;18.04318379;2.928254198;0.566697381;2.898914189
11850;6;17.63747919;2.64590448;1.404833657;2.896936321
11851;6;16.62505183;4.590630748;4.755029409;1.618626055
11852;6;16.02113894;5.524586407;2.86619477;2.801690562
11853;6;18.18741961;2.584400983;0.326169909;2.846285998
11854;6;18.34504623;1.36221396;0.166214718;2.874239061
11855;6;18.38201126;-0.826284263;0.059087344;2.889460288
11856;6;18.10258603;-0.32557194;2.15228708;2.814381447
11857;6;17.52690537;2.199191642;2.704636003;2.735776254
11858;6;16.63485645;3.832724135;0.267487415;2.767697868
11859;6;17.77042006;1.169983888;0.06477879;2.838168815
11860;6;17.98269819;0.577047896;1.152927412;2.778194293
11861;6;17.71163562;1.55852371;1.919539981;2.714504411
11862;6;17.39211741;2.736018663;1.961525442;1.527028755
11863;6;18.27236923;1.823459856;7.715565716;2.635884937
11864;6;18.15225471;3.296712282;0.975728115;2.623098302
11865;6;17.78887606;0.566061076;2.219633437;2.64621362
11866;6;18.50288171;-2.505180527;1.353525636;2.606790733
11867;6;17.95172488;-2.178626067;0.049543959;2.50783741
11868;6;18.1558069;-2.017333682;0.052196787;2.507306146
11869;6;18.19158574;-0.845869422;2.634519219;2.600640804
11870;7;18.06547435;-0.895438166;1.22227204;2.607570243
11871;7;16.54561371;1.34706271;2.091301985;2.605182351
11872;7;17.52931095;1.23514472;0.16172772;2.530506635
11873;7;17.42014989;0.642156591;0.367261839;1.490506392
11874;7;17.56996743;2.639871871;3.759654934;2.632664108
11875;7;18.39286227;2.234424602;0.347171865;2.666387471
11876;7;18.7333704;1.4690684;0.027457771;2.608869176
11877;7;17.91719114;-0.078561529;0.058367911;2.631416092
11878;7;18.86805465;0.079576343;0.004574086;2.576508858
11879;7;18.75173958;-0.1144109;0.000119761;2.59679228
11880;7;18.94510814;-0.554495176;0;2.421635716
11881;7;18.60539469;-0.484743692;0.002218235;2.530874364
11882;7;18.18511779;0.006058418;0.144305457;2.541687362
11883;7;16.87488574;0.730887878;1.484811586;2.541146178
11884;7;16.5915326;1.87864208;0.777846923;1.605625717
11885;7;17.59427266;1.791493298;0.274852793;2.446883872
11886;7;18.22002605;0.716660358;0.05092294;2.460898267
11887;7;17.47373089;2.376048676;0.537740619;2.571838262
11888;7;17.14760565;2.636515383;0.518898896;2.51324599
11889;7;17.22873073;2.366397829;0.064630642;2.532306612
11890;7;18.36996604;-0.317068196;0.208346238;2.557623605
11891;7;18.49650232;0.760136853;1.249961754;2.475738381
11892;7;17.26203654;0.184979412;1.015334943;2.43508205
11893;7;16.42988486;-1.460880556;0.010312212;2.380819597
11894;7;17.11740644;-0.095612252;0.016112218;2.367734429
11895;7;18.37704435;-1.221951121;0.000627004;1.582362067
11896;7;18.94429924;-1.100343037;8.6651E-05;2.417169405
11897;7;19.54639682;-0.587235453;0.001358209;2.407639301
11898;7;19.44037755;-1.797721322;0.000218636;2.478933131
11899;7;19.57045308;-1.400441471;0.00188963;2.40689219
11900;7;19.51382286;-1.470399917;0.000561433;2.292467345
11901;8;19.6189369;-0.521232505;0.02793145;2.07500465
11902;8;19.53686681;0.439625576;0.096305094;2.054524731
11903;8;19.31906803;2.36732107;0.418709058;2.146416529
11904;8;19.76764357;-0.033037532;0.763254204;2.254643787
11905;8;20.24189573;1.862281134;0.561354249;2.169686901
11906;8;20.07680907;2.63091824;0.20577199;1.576354287
11907;8;19.33421233;1.782810653;0.320630862;2.152199685
11908;8;19.01994399;1.184653721;0.161570852;2.171233708
11909;8;19.20070027;1.500754666;1.747723283;1.944587766
11910;8;17.63021622;0.481899358;2.230544829;1.989838785
11911;8;17.51840437;-2.366949831;0;1.880938383
11912;8;19.10259651;-3.571410504;0.001684457;1.807492054
11913;8;19.82964266;-3.036676367;0.16722243;1.943531262
11914;8;18.29641465;-1.010486138;1.416110945;1.998535797
11915;8;18.56829073;-0.370855039;0.716144929;1.953109227
11916;8;20.09689814;-0.945768455;0.064973947;1.967815473
11917;8;20.48950391;0.054832622;0.92186144;1.534459925
11918;8;20.11582697;-0.601052603;0;1.947892682
11919;8;20.59951724;-1.476645157;0.057404271;1.943460536
11920;8;20.79922384;-1.563612359;0.003838355;1.939972793
11921;8;20.89956912;-0.466988014;0.001697187;1.838867333
11922;8;20.13068101;0.825228112;0.365835934;1.743658974
11923;8;17.97334145;2.896542361;5.56399747;1.699147388
11924;8;13.88283103;3.996322393;8.963481743;1.734402015
11925;8;14.69241025;2.529272808;1.366083515;1.831536038
11926;8;16.4169029;-3.129854932;0.201064166;1.910569353
11927;8;16.50640252;-1.39753871;0.831969902;1.930562399
11928;8;14.47909583;2.134182686;1.200927117;2.401041564
11929;8;16.63458575;1.881893354;0.544591374;1.567035147
11930;8;18.51883868;0.60602022;0.038576743;1.874544691
11931;8;19.72729184;0.030477789;0.001812432;1.833022101
11932;9;20.06031592;1.346489874;0.012632714;1.862918029
11933;9;19.15184276;-2.479982619;0.000715843;1.934882866
11934;9;19.77722864;-2.866296631;0.009527882;1.883612124
11935;9;18.35138937;-0.753268474;0.304173512;1.802854609
11936;9;19.83909702;-0.250336031;0.706159205;1.760325387
11937;9;20.77243036;0.681231843;0.000882381;1.767227363
11938;9;20.85237949;0.09789662;0.045085577;1.847422475
11939;9;20.65698024;0.225116481;0.37657952;1.630131123
11940;9;19.76030939;1.661147469;0.815632932;1.664061896
11941;9;19.54361339;1.801568892;0.139284013;1.61358114
11942;9;20.30601762;1.104315752;0.025893767;1.556317713
11943;9;20.21659587;1.255233479;0.026297435;1.533707476
11944;9;19.91732358;1.548652802;0.417760023;1.634547331
11945;9;19.71446401;1.904555841;0.969867274;1.641480885
11946;9;20.48215712;2.072933122;0.246736375;1.651685703
11947;9;21.22241507;0.803554356;0.343062394;1.645886999
11948;9;21.35054384;0.075914436;1.109437891;1.609845015
11949;9;19.96966672;0.469855996;0.913501544;1.592151638
11950;9;19.96167185;2.95278077;0.557334415;1.566491339
11951;9;20.67897115;2.166781686;0.396366103;1.629162015
11952;9;20.69822047;2.944761467;1.204000776;1.583978203
11953;9;21.77347039;2.303526907;0.994211607;1.615345737
11954;9;21.31067497;3.369141918;4.234693076;1.618177854
11955;9;20.20123985;3.006306903;1.676464427;1.639159781
11956;9;20.79656536;2.476775701;0.795620264;1.615962359
11957;9;21.27907532;2.177967107;0.673458854;1.525556886
11958;9;21.69845375;2.148167438;0.104466727;1.514287169
11959;9;20.99229769;0.989161484;0.081749227;1.493799605
11960;9;21.03764293;2.415173859;0.310540277;1.454720294
11961;9;20.47241657;1.771463597;5.54744356;1.423446789
11962;10;20.02214582;2.851655206;3.209445256;1.616432206
11963;10;19.13224785;2.930647484;1.168810071;1.449119432
11964;10;20.97361162;2.904196813;0.278716193;1.520394975
11965;10;21.64230952;3.748081187;0.95797803;1.601616067
11966;10;19.02227983;5.9313622;4.958857881;1.576009531
11967;10;19.94295336;4.380108267;0.917127606;1.490566343
11968;10;20.94048273;3.92883094;0.485143826;1.519255005
11969;10;20.56776627;2.510598891;2.026797749;1.494944663
11970;10;20.58503744;3.254953859;0.644166739;1.478472634
11971;10;20.31624014;5.072842708;2.390417358;1.404389843
11972;10;19.73540862;2.728771876;5.777907844;1.453896411
11973;10;20.61994891;2.101822427;1.911053323;1.460887263
11974;10;16.47493544;4.043898829;15.62045317;1.422944794
11975;10;15.7153924;3.761245634;1.928124857;1.46975441
11976;10;18.16904814;5.165714737;4.188417037;1.532425029
11977;10;20.78623357;4.160336572;1.219681885;1.422805342
11978;10;21.67404923;3.767114656;1.350145625;1.333472439
11979;10;22.04319331;2.576281619;1.36318385;1.488688962
11980;10;21.72125103;4.192053713;3.274295087;1.508132238
11981;10;21.83942866;3.330891995;0.507909629;1.552854955
11982;10;22.39773332;2.49337853;1.306872253;1.541846315
11983;10;20.66208708;4.503820486;2.88192118;1.667605874
11984;10;21.34836261;5.368024421;3.63312484;1.37269459
11985;10;18.44957785;5.768662979;8.332783251;1.668308463
11986;10;19.33546478;6.745399684;3.934995483;1.672761974
11987;10;19.73048457;5.847779748;5.378598019;1.632633929
11988;10;19.41636465;6.5002142;9.342857494;1.560438171
11989;10;17.9268983;6.591716841;12.89389044;1.56891007
11990;10;20.08707562;5.635392729;1.28032841;1.565734062
11991;10;20.40704956;4.944512039;7.574663269;1.54341252
11992;10;19.08570108;5.723660692;4.593541127;1.498424471
11993;11;19.6316606;4.533964308;4.234572953;1.446851232
11994;11;18.69655945;3.273296351;6.686947674;1.420062348
11995;11;17.39075167;5.270618966;5.338157022;1.435821647
11996;11;18.65076997;5.805690499;2.247905062;1.400512436
11997;11;19.76854173;4.821402397;2.589603201;1.425121569
11998;11;20.17187187;5.590333478;0.181248939;1.539141561
11999;11;21.71561767;4.019549048;0.010163653;1.521336299
12000;11;22.15897002;3.975365568;0.045901078;1.515667524
12001;11;21.40257559;4.127033637;0.498092474;1.576218653
12002;11;21.48364132;5.124126584;0.74106042;1.494606201
12003;11;21.74174114;3.695655074;0.962283951;1.5719346
12004;11;20.93405705;4.358203013;9.238876817;1.579614701
12005;11;19.43750191;5.566949214;3.067991352;1.691502908
12006;11;20.84728337;5.232804877;0.663621779;1.413511214
12007;11;22.29567716;5.439775273;0.733077598;1.584884507
12008;11;22.61545176;6.31469262;0.889623411;1.558782142
12009;11;21.24797512;6.339687255;2.533147631;1.505667666
12010;11;21.292149;4.610041072;0.588503247;1.581905085
12011;11;20.62819463;5.479538092;1.377650211;1.683285399
12012;11;20.06284207;4.087499201;2.668825941;1.717486474
12013;11;17.08057951;5.78700337;23.79220824;1.804548002
12014;11;17.42110256;6.010966814;4.122319771;1.819356772
12015;11;19.4302265;3.516401884;0.398589534;1.808432997
12016;11;20.80240182;3.324097883;0.885961304;1.795211682
12017;11;21.5439999;3.732091147;0.525652775;1.457398775
12018;11;20.80183307;4.512812749;3.402399588;1.757902379
12019;11;21.62115538;4.786319774;0.524710165;1.679680411
12020;11;21.7534183;4.550633205;0.650501041;1.751293216
12021;11;21.99469438;5.284331502;1.330086499;1.70355783
12022;11;20.55328529;6.012644795;4.398949583;1.73152835
12023;12;20.42353151;6.865288773;2.577784473;1.838123874
12024;12;19.9556833;6.467087721;3.096630498;1.7614368
12025;12;20.29431216;6.157132285;3.884600698;1.66590051
12026;12;18.6859059;6.641935978;7.276352502;1.698718069
12027;12;20.33495518;6.191732382;1.288278985;1.741913537
12028;12;20.20537934;6.88498684;5.89011788;1.487900413
12029;12;19.43310415;7.521715381;11.11939573;1.664205066
12030;12;18.20372075;7.483865934;11.86211652;1.722829428
12031;12;17.14670906;7.294446932;9.113774249;1.766975631
12032;12;18.66579831;7.252478059;9.800167583;1.693684706
12033;12;17.84269896;7.460584751;11.59664354;1.822532641
12034;12;18.28669963;7.405546933;14.80400858;1.778265878
12035;12;19.06768699;6.471987408;11.62010632;1.847794944
12036;12;19.17577256;7.237590556;20.85098146;1.933068364
12037;12;18.13886496;7.027852043;10.27104066;2.050010859
12038;12;19.30797504;7.234115402;2.778211652;2.030125836
12039;12;19.27260868;6.457973886;4.277315124;2.877674269
12040;12;20.4827704;5.644228255;3.042381696;2.39698215
12041;12;19.16900464;5.852798995;7.161024826;1.381541988
12042;12;19.07981574;6.024723661;5.070242027;2.017393374
12043;12;18.44010085;7.049521055;10.26187093;1.784895759
12044;12;19.14574496;7.137728194;5.383536776;1.925647448
12045;12;18.91649157;7.229590093;9.966852476;1.938978616
12046;12;18.23953303;6.208216285;3.937396226;1.923385272
12047;12;18.21367574;5.782853573;2.727588158;1.953888334
12048;12;19.50440738;5.754272154;4.360745969;1.996094536
12049;12;19.11630254;7.23185515;6.876704638;2.048169805
12050;12;18.54228345;7.295477794;5.357834548;1.98573216
12051;12;20.6771025;7.46511326;5.403473511;1.984015021
12052;12;19.28868866;7.868694893;3.931731945;1.41920104
12053;12;19.01765358;7.649255343;5.824609905;1.902369819
12054;1;16.74029223;7.171594366;10.33431478;1.935729771
12055;1;20.25612694;6.267005181;1.302389973;2.048605103
12056;1;19.44823232;6.271067162;23.86377501;1.935935645
12057;1;18.08542081;7.769303265;14.06230509;2.058953492
12058;1;17.724056;7.588346701;4.245430615;2.097160712
12059;1;18.70167505;7.885020024;8.367788321;2.110678036
12060;1;17.43048357;7.837459047;7.496411874;2.209341603
12061;1;17.19276477;7.819814914;4.984725016;2.27372599
12062;1;17.44091054;7.364367346;12.50016966;2.199895579
12063;1;17.82256959;7.430278254;1.995634502;1.50684449
12064;1;19.95383406;7.131408878;0.83272149;2.250116421
12065;1;17.58645785;7.298131408;8.197153956;2.167769276
12066;1;18.9511289;6.298076173;1.428036546;1.998538193
12067;1;19.41163151;7.002665734;8.630558417;1.859686336
12068;1;18.85075024;7.295701563;18.05586647;2.08296971
12069;1;16.73707445;7.352911832;14.38535485;2.238223575
12070;1;17.65965298;6.781628637;11.64142937;2.282377762
12071;1;18.31712311;7.56771089;7.586991902;2.265466973
12072;1;18.46681497;7.191741215;6.342135195;2.320346461
12073;1;18.74430736;7.664913837;4.133677487;2.388778513
12074;1;19.79230965;7.42083823;5.240260372;1.556140764
12075;1;17.30565669;7.003461727;11.28045775;2.433256896
12076;1;18.00559113;7.607955191;13.1253928;2.424829946
12077;1;19.36629437;5.99792419;3.326040394;2.463683302
12078;1;18.60787636;5.302802188;8.257491608;2.539084454
12079;1;17.27393145;5.19576207;4.390677926;2.363116742
12080;1;17.82778866;5.489692736;3.378432175;2.344458188
12081;1;19.54550224;5.401033934;2.570395427;2.24692277
12082;1;18.7650432;6.009556011;10.29166961;2.452187569
12083;1;17.94989025;6.308612922;9.557984453;2.547069159
12084;1;18.04973146;6.684441223;7.853882766;2.599300662
12085;2;17.63368603;7.012082958;10.39535392;1.571639641
12086;2;19.8096978;5.869766812;1.749115266;2.482320093
12087;2;19.02841469;5.186487904;5.100775873;2.514517948
12088;2;18.25320131;3.855080359;8.338851003;2.628993816
12089;2;17.79407262;5.839698207;6.691252048;2.700486733
12090;2;17.81832487;6.475952514;6.696514414;2.674165658
12091;2;18.50718773;6.033488136;9.289726896;2.542991478
12092;2;18.92367475;6.320268413;6.195053503;2.54573617
12093;2;19.20726762;5.831458811;6.134641296;2.534579026
12094;2;18.26525022;5.719182802;8.947160607;2.558443294
12095;2;18.75311392;6.712848823;6.360522854;2.435792493
12096;2;18.35473534;6.722658173;8.121032196;1.606555159
12097;2;18.18640547;6.53376227;5.58598163;2.505060208
12098;2;17.29904995;6.012236264;11.8970464;2.541471567
12099;2;18.87086817;6.027940754;3.584046113;2.609877788
12100;2;18.95214094;6.819894492;3.043655053;2.507064013
12101;2;18.02557426;6.668386327;2.751593591;2.628807029
12102;2;19.58176571;5.844514092;1.238187181;2.655110217
12103;2;20.29570127;6.612980364;2.740285927;2.773022196
12104;2;18.85791216;7.033089665;5.810372807;2.692679638
12105;2;19.4218681;6.272331571;6.781486444;2.65915805
12106;2;18.5047348;6.081489884;8.095177703;2.646244789
12107;2;19.81352597;6.6202014;3.691737769;1.495778319
12108;2;19.12409082;7.118575761;2.615631552;2.682915401
12109;2;20.06344853;5.591187304;0.489421693;2.651144183
12110;2;19.34284851;6.555199771;1.29937137;2.815102307
12111;2;19.95605191;6.209248577;1.163660819;2.789406983
12112;2;20.4109134;5.391516435;0.574530856;2.788994738
12113;3;20.9424843;5.671154836;0.485482307;2.734247267
12114;3;20.36399208;5.189983883;1.548226543;2.805370779
12115;3;18.60008532;4.508811224;4.054368059;2.845240479
12116;3;19.21422371;5.186107441;4.639059085;2.79305979
12117;3;19.31749512;5.445645339;1.804902936;2.795332268
12118;3;19.32397937;6.669622979;1.342317044;1.510781803
12119;3;19.63011949;6.45815068;4.490521562;2.755526181
12120;3;19.07720393;7.106900017;2.805438548;2.736137395
12121;3;20.24399459;6.024337785;2.016212295;2.756677889
12122;3;20.46654977;5.865162247;1.233007246;2.857543135
12123;3;19.54994588;6.084400174;5.078909644;2.889023569
12124;3;17.49580169;5.842009989;6.178168322;2.882598265
12125;3;19.3186883;5.779441401;2.011868409;2.823991919
12126;3;18.85082838;7.038358851;4.107828202;2.833993115
12127;3;18.63367526;5.60657174;4.161660604;2.555966397
12128;3;19.31662103;5.725348592;5.827463762;2.8538612
12129;3;19.269433;6.449949181;7.069340175;1.59683252
12130;3;18.46342356;7.232877621;11.68949243;2.949764424
12131;3;18.03623366;6.335158395;5.357643999;2.971077628
12132;3;19.11710424;6.136678378;2.339869434;2.865994322
12133;3;19.10698568;5.613227969;1.647341705;2.800377856
12134;3;19.85846204;6.071146997;5.230067583;2.912220614
12135;3;18.83217016;6.111769514;2.732048641;2.856178493
12136;3;19.74490155;5.587661686;0.388861476;2.912765203
12137;3;19.52072607;5.974628288;1.856786957;2.929747204
12138;3;17.62767331;6.132783124;7.787978087;2.98435281
12139;3;18.43817805;5.777627871;5.542102911;2.977927371
12140;3;18.64582572;6.266569694;3.416299674;1.642249064
12141;3;18.96825596;3.286474422;0.966182566;2.816136494
12142;3;18.44309618;2.385955011;4.204679013;2.960461738
12143;3;18.55230108;3.438558816;4.788364598;2.938534654
12144;4;18.85695525;4.798785221;1.843714247;2.799968172
12145;4;18.93433308;6.107949066;2.373085319;2.676183964
12146;4;19.8961824;5.641915364;1.843862152;2.931316444
12147;4;18.30851991;5.865425698;7.829061667;2.816222517
12148;4;19.38519579;6.332216105;1.441562883;2.776521665
12149;4;20.21583296;5.184997077;0.825446236;2.803670815
12150;4;20.18034756;6.207317832;1.898164548;2.905137693
12151;4;20.17667181;6.180194248;2.62297017;2.425373063
12152;4;19.35820258;6.146665752;1.840229474;1.618095975
12153;4;18.53648113;6.39375176;1.496454081;2.971022301
12154;4;19.72439573;5.052733156;1.145540541;2.850299584
12155;4;19.77917459;3.315430644;0.143680626;3.056477845
12156;4;19.22295734;5.158296205;4.874567733;3.088730387
12157;4;19.17630856;5.469665513;0.758711837;3.079901492
12158;4;19.55329806;5.032007893;0.741430885;2.931609232
12159;4;19.85191272;4.289406309;0.613588569;2.950312944
12160;4;19.69566803;4.235893341;0.60550255;2.909411492
12161;4;19.32716476;4.740476215;0.965609341;2.880971096
12162;4;19.2346014;4.83476333;2.240707968;2.876461176
12163;4;18.99978436;5.277884437;4.788389243;1.672701388
