"fecha_hora","Costa_Norte","Costa_Centro","Costa_Sur","Sierra_Norte","Sierra_Centro","Sierra_Sur","Selva_Norte","Selva_Centro","Selva_Sur"
1996-08-16,101100.8671875,101399.625,101731.125,101137.5625,101321.546875,101507.53125,101166.328125,101208.703125,101423.8984375
1996-09-16,101262.109375,101504.5,101763.0234375,101286.328125,101430.796875,101587.0546875,101311.6640625,101339.2421875,101511.65625
1996-10-16,101217.796875,101441.3671875,101668.96875,101233.8203125,101358.71875,101501.375,101259.953125,101266.7421875,101424.5078125
1996-11-16,101227.484375,101391.1484375,101546.671875,101236.0390625,101322.859375,101419.5625,101275.078125,101241.6796875,101353.0390625
1996-12-16,101193.5234375,101305.3671875,101409.109375,101191.4375,101237.0625,101293.3125,101250.8203125,101173.9609375,101229.2265625
1997-01-16,101031.9296875,100973.7890625,100923.0703125,101004.796875,100917.953125,100852.3515625,101081.703125,100929.4375,100824.6328125
1997-02-15,101180.96875,101127.1171875,101028.984375,101163.578125,101095.8671875,101030.6875,101240.4140625,101115.8359375,101008.1015625
1997-03-16,101129.921875,101198.21875,101309.8671875,101125.484375,101164.453125,101199.359375,101205.328125,101129.953125,101153.96875
1997-04-16,101055.546875,101219.140625,101507.5625,101068.6484375,101171.8671875,101314.1796875,101132.265625,101101.1171875,101257.828125
1997-05-16,101078.2421875,101287.03125,101586.3515625,101107.6328125,101244.0390625,101393.5390625,101150.984375,101173.109375,101342.21875
1997-06-16,101098.78125,101325.515625,101582.4453125,101132.4296875,101278.6875,101415.859375,101166.328125,101199.5625,101361.46875
1997-07-16,101139.9609375,101390.1796875,101727.796875,101172.578125,101345.921875,101509.1328125,101192.171875,101258.4765625,101448.6484375
1997-08-16,101272.75,101469.46875,101708.671875,101293.3125,101422.796875,101552.8125,101307.3984375,101350.4765625,101501.8203125
1997-09-16,101467.0859375,101625.0859375,101825.8515625,101474.78125,101560.5234375,101667.765625,101487.3046875,101490.8515625,101607.2109375
1997-10-16,101364.8203125,101555.828125,101738.6796875,101377.546875,101489.5703125,101594.234375,101392.3515625,101405.6640625,101535.1953125
1997-11-16,101345.375,101505.265625,101647.0390625,101345.0234375,101423.9296875,101495.96875,101365.1328125,101338.03125,101429.859375
1997-12-16,101290.7890625,101379.5859375,101434.328125,101286.3125,101311.40625,101349.1953125,101330.15625,101254.296875,101294.59375
1998-01-16,101261.2578125,101309.9765625,101351.828125,101254.703125,101249.9296875,101254.9375,101325.8046875,101216.6171875,101206.0625
1998-02-15,101315.109375,101330.2734375,101335.625,101307.140625,101291.65625,101293.59375,101384.03125,101284.40625,101264.3671875
1998-03-16,101210.9765625,101309.4296875,101472.171875,101212.46875,101254.0078125,101331.6875,101293.5,101208.15625,101270.0859375
1998-04-16,101142.90625,101295.4453125,101539.5,101151.40625,101233.4921875,101350.84375,101215.6640625,101176.1171875,101301.453125
1998-05-16,101129.71875,101375.6171875,101672.953125,101165.5,101330.953125,101481.9765625,101202.53125,101246.671875,101428.15625
1998-06-16,101137.40625,101371.7109375,101639.421875,101175.078125,101338.3828125,101475.5625,101206.5625,101262.3359375,101430.0078125
1998-07-16,101200.0625,101434.84375,101712.1015625,101233.203125,101381.78125,101521.90625,101248.1015625,101309.453125,101462.7578125
1998-08-16,101295.515625,101517.9765625,101770.9765625,101314.7421875,101452.671875,101593.546875,101323.7890625,101367,101525.1171875
1998-09-16,101421.3515625,101609.0859375,101835.5546875,101426.3203125,101527.7890625,101653.4609375,101433.9140625,101438.703125,101577.9375
1998-10-16,101338.2734375,101527.4296875,101667.4140625,101343.984375,101456.421875,101554.2421875,101345.5859375,101368.828125,101491.609375
1998-11-16,101312.515625,101465.75,101617.046875,101307.8359375,101382.75,101466.03125,101317.5703125,101291.2109375,101390.8046875
1998-12-16,101113.4609375,101191.765625,101279.3671875,101101.359375,101111,101147.8671875,101144.9140625,101049.5,101081.765625
1999-01-16,101058.296875,101008.7734375,100925.2109375,101038.4765625,100961.1328125,100882.5390625,101112.5546875,100970.3984375,100842.0625
1999-02-15,101051.6328125,101028.1171875,100946.1640625,101037.140625,100990.75,100928.546875,101122.1484375,100993.5078125,100904.7578125
1999-03-16,100942.7421875,100863.0625,101119.7578125,100912.03125,100856.1015625,100957.296875,101001.6171875,100873.125,100916.109375
1999-04-16,101075.5,101197.2265625,101334.3671875,101075.109375,101143.9375,101205.078125,101138.6796875,101084.4375,101160.2578125
1999-05-16,100911.6171875,101166.9375,101508.2578125,100948.171875,101112.5078125,101297.21875,101014.8984375,101015.734375,101234.734375
1999-06-16,100935.9140625,101263.0390625,101622.578125,100974.875,101189.78125,101391.96875,101033.3984375,101073.6015625,101312.1328125
1999-07-16,100962.9765625,101307.171875,101628.7109375,101015.546875,101249.453125,101438.453125,101062.484375,101136.078125,101370.0703125
1999-08-16,101019.3046875,101347.109375,101636.3828125,101068.7890625,101285.890625,101454.3046875,101098.1875,101175.359375,101385.78125
1999-09-16,101095.3671875,101422.90625,101711.5546875,101137.2578125,101349,101520.5546875,101170.6875,101233.171875,101440.9765625
1999-10-16,101201.71875,101444.359375,101641.9609375,101210.0234375,101357.03125,101474.71875,101236.3203125,101251.15625,101399.28125
1999-11-16,101179.3984375,101356.28125,101486.84375,101186.03125,101272.0234375,101357.65625,101222.25,101176.921875,101287.7265625
1999-12-16,101078.9375,101180.8125,101289.6796875,101071.7578125,101098.75,101142.265625,101133.21875,101039,101068.4765625
2000-01-16,101044.421875,101026.3203125,101010.15625,101015.8125,100969.2109375,100926.46875,101100.46875,100961.8984375,100888.015625
2000-02-15,101120.625,101088.7265625,101128.046875,101100.890625,101051,101049.0859375,101180.0703125,101052.625,101011.5703125
2000-03-16,101115.5078125,101044.0546875,101016.359375,101095.390625,101031.203125,100977.890625,101172.1171875,101047.15625,100964.390625
2000-04-16,101059.3671875,101204.15625,101461.125,101062.640625,101150.875,101265.6328125,101130.15625,101083.8671875,101204.8125
2000-05-16,101005.4453125,101191.609375,101501.234375,101019.875,101138.3671875,101292.65625,101071.9609375,101061.0234375,101234.21875
2000-06-16,101128.1953125,101390.0625,101734.4609375,101160.2578125,101332.4609375,101500.09375,101189.7734375,101237.1796875,101431.5
2000-07-16,101220.2734375,101484.8125,101792.7890625,101247.90625,101413.4296875,101572.6796875,101265.484375,101316.4296875,101494.046875
2000-08-16,101394.4296875,101610.703125,101913.3671875,101405.46875,101538.5234375,101701.1796875,101410.859375,101452.0703125,101625.9375
2000-09-16,101522.7734375,101729.4375,101990.546875,101528.1328125,101654.1171875,101799.03125,101526.5078125,101567.390625,101725.1015625
2000-10-16,101453.1796875,101605.671875,101765.484375,101447,101536.4609375,101622.78125,101451.546875,101457.8125,101562.5859375
2000-11-16,101409.875,101550.953125,101703.2734375,101402.6484375,101473.1875,101556.640625,101426.6015625,101389.25,101487.7265625
2000-12-16,101324.390625,101418.3984375,101495.671875,101321.34375,101349.59375,101386.125,101370.8046875,101292.7734375,101331.8984375
2001-01-16,101317.578125,101366.546875,101432.0234375,101311.5625,101319.015625,101349.203125,101393.1796875,101295.40625,101304.171875
2001-02-15,101274.921875,101278.265625,101309.7890625,101266.53125,101235.046875,101224.8671875,101343.3203125,101238.9765625,101182.2265625
2001-03-16,101185.2578125,101161.3203125,101224.296875,101177.890625,101120.6953125,101122.0703125,101266.8828125,101146.90625,101125.0546875
2001-04-16,101099.9921875,101197.625,101449.953125,101102.171875,101163.171875,101288.3359375,101181.4140625,101114.2734375,101243.75
2001-05-16,101099.90625,101322.6953125,101632.1953125,101110.109375,101260.390625,101428.3828125,101177.40625,101168.59375,101360.375
2001-06-16,101014.9453125,101319.9140625,101679.4296875,101058.9921875,101270.0859375,101453.5,101113.4296875,101172.40625,101388.875
2001-07-16,101095.046875,101390.5703125,101643.9140625,101145.3359375,101341.375,101489.6015625,101186.84375,101248.9453125,101433.109375
2001-08-16,101273.6953125,101546.546875,101820.6015625,101312.171875,101487.2265625,101652.578125,101325.4765625,101394.515625,101592.7109375
2001-09-16,101372.59375,101584.1796875,101815.28125,101387.703125,101516.2421875,101645.6875,101396.75,101430.9140625,101581.125
2001-10-16,101342.3046875,101514.625,101669.296875,101342.2578125,101436.3046875,101536.25,101351.1640625,101352.734375,101470.921875
2001-11-16,101312.3046875,101456.1640625,101594.9609375,101302.3984375,101368.453125,101446.6484375,101328.265625,101281.4375,101374.1171875
2001-12-16,101024.9765625,101127.5859375,101197.9453125,101019.859375,101049.2734375,101093.2578125,101072.578125,100983.625,101033.203125
2002-01-16,101077.265625,101070.96875,101046.3125,101062.3671875,101022.328125,100962.4765625,101142.9296875,101023.046875,100924.3359375
2002-02-15,101010.5234375,101092.203125,101203.78125,101011.5234375,101042.90625,101092.9765625,101090.1875,101012.734375,101046.484375
2002-03-16,100985.5,100991.1328125,101093.984375,100982.6796875,100966.546875,100979.890625,101065.0625,100969.4375,100949.796875
2002-04-16,100979.40625,101091.46875,101275.6640625,100977.484375,101030.1015625,101102.28125,101039.0078125,100971.4296875,101044.875
2002-05-16,100978.765625,101171.921875,101473.9296875,100986.90625,101111.4453125,101264.5703125,101046.125,101024.7421875,101200.8359375
2002-06-16,100850.2109375,101095.015625,101407.8828125,100878.2890625,101050.15625,101220.75,100940.0625,100961.3046875,101164.765625
2002-07-16,101018.3828125,101262.6640625,101609.40625,101036.625,101214.453125,101391,101094.625,101112.375,101321.2421875
2002-08-16,100979.7265625,101208.671875,101484.546875,100996.046875,101156.2734375,101308.3359375,101057.1796875,101054.78125,101243.7734375
2002-09-16,101152.8671875,101364.8203125,101593.640625,101164.90625,101305.0625,101448.578125,101217.5390625,101211.65625,101384.8828125
2002-10-16,101134.171875,101328.671875,101584.265625,101135.4453125,101252.4609375,101398.6015625,101182.1875,101153.8046875,101321.4296875
2002-11-16,100905.0625,101040.0859375,101277.15625,100902.2578125,100975.8046875,101120.796875,100986.671875,100914.5546875,101059.8125
2002-12-16,100892.8125,100947.4609375,101088.1953125,100887.7265625,100895.046875,100948.7421875,100960.140625,100859.59375,100890.5234375
2003-01-16,101002.4296875,100844.0625,100583.078125,100968.625,100804.7578125,100602.9453125,101043.3046875,100859.828125,100580.5546875
2003-02-15,100990.5078125,100854.40625,100821.015625,100982.0546875,100906.0859375,100806.453125,101082.359375,100956.5234375,100813.859375
2003-03-16,101072.4140625,101050.8671875,101124.40625,101066.8984375,101049.9765625,101057.734375,101145.421875,101053.953125,101045.34375
2003-04-16,100983.515625,101013.9609375,101156.90625,100974.625,100980.609375,101002.5,101046.1484375,100956.625,100970.5078125
2003-05-16,101011.4765625,101197.8671875,101481.734375,101024.140625,101143.7265625,101290.8359375,101086.1875,101057.1328125,101230.921875
2003-06-16,100909.2265625,101168.53125,101472.375,100943.09375,101126.2578125,101288.34375,100996.25,101038.8359375,101235.9296875
2003-07-16,101044.8828125,101280.7109375,101560.7109375,101081.7734375,101237.3125,101374.90625,101111.296875,101158.3359375,101325.3671875
2003-08-16,101116.9921875,101368.625,101685.3515625,101137.7578125,101290.5546875,101459.84375,101148.875,101192.1875,101382.546875
2003-09-16,101401.8984375,101575.8515625,101820.9609375,101407.3359375,101509.0546875,101642.6640625,101419.75,101429.4609375,101573.078125
2003-10-16,101366.9375,101532.859375,101724.4140625,101363.3203125,101452.4375,101554.6484375,101375.09375,101367.75,101482.78125
2003-11-16,101360.8203125,101516.78125,101658.765625,101356.2421875,101438.0546875,101526.421875,101383.2734375,101355.6171875,101461.2890625
2003-12-16,101257.46875,101328.578125,101451.234375,101247.71875,101262.78125,101328.75,101300.953125,101200.4609375,101268.875
2004-01-16,101090.15625,101100.203125,101224.2734375,101080.71875,101067.1328125,101103.765625,101160.078125,101058.1796875,101055.6484375
2004-02-15,101127.265625,101032.3515625,100957.1640625,101112.4296875,101008.7265625,100883.03125,101193.2734375,101044.234375,100882.5703125
2004-03-16,101036.9609375,101063.484375,101190.34375,101031.609375,101039.1171875,101099.359375,101106.8828125,101010.78125,101064.203125
2004-04-16,101075.8125,101185.03125,101415.1328125,101081.2265625,101159.90625,101259.8125,101152.5625,101105.671875,101219.25
2004-05-16,101056.8125,101239.328125,101501.4140625,101071.625,101200.015625,101331.640625,101140.4375,101125.7890625,101283.40625
2004-06-16,100985.1875,101217.671875,101542.78125,101003.9609375,101159.0078125,101319.5234375,101069.21875,101072.2109375,101250.8125
2004-07-16,100913.7890625,101216.9921875,101576.1328125,100947.765625,101161.015625,101345.609375,101004.8125,101060.0234375,101275.4453125
2004-08-16,101072.3125,101375.828125,101688.4453125,101098.2578125,101306.15625,101481.4609375,101143.171875,101189.3828125,101405.59375
2004-09-16,101332.8515625,101576.46875,101795.234375,101363.328125,101504.8046875,101620.4296875,101384.21875,101415.4765625,101549.8828125
2004-10-16,101374.0625,101568.7421875,101716.828125,101388.1796875,101495.609375,101600.0546875,101410.8125,101411.9140625,101540.21875
2004-11-16,101282.4453125,101444.8046875,101583.71875,101281.5234375,101359.375,101426.4609375,101308.3984375,101272.390625,101353.6484375
2004-12-16,101181.796875,101285.9609375,101376.9609375,101176.203125,101209.25,101258.4140625,101233.8125,101145.3828125,101198.46875
2005-01-16,101207.03125,101216.1015625,101185.3203125,101194.125,101165.078125,101131.515625,101276.5,101156.0078125,101095
2005-02-15,101305.8203125,101322.9453125,101395.734375,101298.84375,101289.5859375,101313.703125,101377.4765625,101284.7421875,101280.1328125
2005-03-16,101211.640625,101269.21875,101419.4296875,101215.25,101236.0625,101295.2109375,101297.5078125,101209.2109375,101259.4453125
2005-04-16,101116.5625,101143.6640625,101472.3828125,101108.6875,101131.4453125,101271.8046875,101202.375,101102.8515625,101221.4609375
2005-05-16,101082.1328125,101210.9140625,101453.2890625,101091.109375,101187.15625,101306.1875,101170.6875,101132.9296875,101268.90625
2005-06-16,101091,101371.1953125,101682.0703125,101131.328125,101314.6171875,101475.0234375,101189.375,101225.796875,101412.8671875
2005-07-16,101181.6953125,101476.0703125,101792.5234375,101228.5390625,101418.2734375,101585.9765625,101271.84375,101327.9375,101521.3671875
2005-08-16,101268.7421875,101559.640625,101911.53125,101301.3828125,101482.4921875,101670.125,101317.359375,101376.625,101582.5859375
2005-09-16,101380.9375,101598.90625,101820.125,101404.203125,101535.421875,101660.5,101417.0078125,101451.625,101596.8046875
2005-10-16,101434.2890625,101637.421875,101834.0546875,101444.0390625,101564.265625,101681.03125,101454.5390625,101477.5234375,101616.2578125
2005-11-16,101297.34375,101455.03125,101612.515625,101296.9140625,101386.3515625,101489.03125,101322.953125,101306.8671875,101424.2578125
2005-12-16,101271.828125,101356.859375,101478.734375,101268.5078125,101288.3125,101335.8359375,101326.59375,101236.5234375,101273.4296875
2006-01-16,101126.78125,101083.21875,101133.171875,101111.7265625,101048.578125,101045.28125,101193.25,101056.2421875,101011.84375
2006-02-15,101132.9921875,101054.0703125,100963.7109375,101116.9140625,101035.5703125,100962.53125,101199.765625,101070.2421875,100949.140625
2006-03-16,101118.140625,101102.5234375,101200.34375,101108.4453125,101096.171875,101104.640625,101192.9140625,101098.5,101091.78125
2006-04-16,101040.9453125,101171.3359375,101437.890625,101042.125,101123.4765625,101252.1640625,101118.46875,101058.8046875,101194.609375
2006-05-16,100938.15625,101186.1171875,101489.390625,100945.5703125,101104.1640625,101256.984375,101011.40625,100999.796875,101172.125
2006-06-16,100976.5234375,101251.7109375,101597.1015625,100990.53125,101166.9453125,101370.4609375,101040.765625,101039.34375,101286
2006-07-16,100961.828125,101331.5234375,101738.265625,101009.1875,101250.59375,101472.015625,101082.0625,101126.828125,101378.484375
2006-08-16,100959,101294.046875,101680.140625,100984.6953125,101220.59375,101436.0703125,101055.3984375,101094.875,101351.484375
2006-09-16,101073.65625,101384.46875,101682.9453125,101103.2265625,101307.5703125,101479.1875,101143.3984375,101191.6328125,101400.0078125
2006-10-16,101336.0625,101576.8359375,101748.9453125,101365.140625,101499.0078125,101606.0625,101407.03125,101401.8671875,101534.390625
2006-11-16,101181.8515625,101352.53125,101480.7265625,101179.3203125,101270.9140625,101357.1328125,101223.4140625,101183.578125,101291.390625
2006-12-16,101165.6171875,101302.5625,101389.6796875,101178.4921875,101227.8828125,101267.1640625,101242.6953125,101171.03125,101202.609375
2007-01-16,100987.09375,100839.40625,100935.203125,100948.265625,100824.1875,100825.578125,101029.578125,100865.2421875,100788.7421875
2007-02-15,101142.53125,101125.4296875,101041.6875,101132.453125,101080.453125,101016.1875,101209.6875,101080.0703125,100988.2578125
2007-03-16,101032.375,101063.9375,101194.6015625,101018.5234375,101022.4140625,101066.546875,101096.734375,100991.4453125,101022.4140625
2007-04-16,101054.0625,101181.015625,101405.9140625,101055.3671875,101135.421875,101238.4921875,101123.84375,101072.8359375,101192.59375
2007-05-16,100986.765625,101264.1953125,101613.390625,101025.0625,101210.1875,101388.6640625,101077.1484375,101116.7890625,101323.1953125
2007-06-16,101132.8203125,101374.0390625,101643.2578125,101168.4140625,101331.875,101468.3828125,101202.0390625,101249.015625,101415.3984375
2007-07-16,101155.359375,101401.671875,101714.234375,101185.484375,101344.328125,101503.671875,101207.28125,101255.578125,101434.5546875
2007-08-16,101298.640625,101487.765625,101697.6796875,101308.015625,101422.15625,101549.9609375,101321.625,101341.4453125,101489.0078125
2007-09-16,101354.6171875,101551.671875,101797.296875,101356.9765625,101471.171875,101614.78125,101362.359375,101381.4140625,101544.3203125
2007-10-16,101408.6015625,101581.3828125,101770.90625,101406.15625,101501.65625,101610.484375,101416.578125,101414.2578125,101534.8828125
2007-11-16,101296.34375,101405.7890625,101519.421875,101286.5625,101329.484375,101393.8828125,101322.84375,101255.1796875,101335.8046875
2007-12-16,101272.8203125,101395.4921875,101548.703125,101271.3984375,101320.5,101401.2890625,101322.359375,101250.9453125,101333.234375
2008-01-16,101226.109375,101270.3984375,101333.2421875,101220.578125,101204.421875,101221.859375,101293.6015625,101182.171875,101163.71875
2008-02-15,101180.0546875,101122.0625,101120.6875,101165.6171875,101102.3828125,101063.5078125,101248,101125.09375,101056.421875
2008-03-16,101215.65625,101249.8359375,101262.8046875,101212.6796875,101211.78125,101211.5,101296.40625,101190.828125,101179.7734375
2008-04-16,101069.0390625,101178.390625,101423.484375,101066.3203125,101134.1015625,101254.1015625,101144.5390625,101077.015625,101205.140625
2008-05-16,101126.3359375,101353.6875,101645.6171875,101147.0625,101310.640625,101463.8828125,101209.6953125,101226.609375,101410.625
2008-06-16,101087.9296875,101359.59375,101635.59375,101123.421875,101308.46875,101450.65625,101173.421875,101215.7109375,101395.3203125
2008-07-16,101081.390625,101366.6953125,101633.7890625,101118.125,101294.0859375,101436.8671875,101143.4375,101195.0078125,101364.2578125
2008-08-16,101294.8359375,101547.65625,101797.21875,101317.921875,101468.9609375,101618.8359375,101330.09375,101368.1640625,101546.328125
2008-09-16,101393.6484375,101600.1484375,101843.25,101400.0234375,101524.65625,101671.4296875,101407.7265625,101435.359375,101599.859375
2008-10-16,101341.1484375,101536.28125,101751.3671875,101340.46875,101452.140625,101569.0546875,101345.609375,101361.5625,101491.34375
2008-11-16,101430.5234375,101594.1328125,101762.2421875,101424.1328125,101508.59375,101603.75,101446.8515625,101413.953125,101525.2421875
2008-12-16,101260.2890625,101368.703125,101496.3359375,101259.703125,101292.6015625,101347.6875,101311.9765625,101231.7265625,101279.0625
2009-01-16,101250.984375,101266.2734375,101245.0546875,101239.609375,101205.2421875,101184.40625,101311.125,101193.6796875,101141.171875
2009-02-15,101194.984375,101205.75,101194.4609375,101187.4375,101182.421875,101172.9375,101265.6875,101176.9375,101154.578125
2009-03-16,101052.5234375,101113.3671875,101301.609375,101051.3515625,101093.046875,101168.3359375,101133.3203125,101065.515625,101127.03125
2009-04-16,101038.25,101076.8984375,101385.9609375,101039.0078125,101086.3203125,101228.328125,101127.0234375,101062.046875,101193.4140625
2009-05-16,101070.9609375,101289.8125,101583.8515625,101089.3125,101252.1015625,101402.1640625,101150.6171875,101166.375,101354.4453125
2009-06-16,100988.109375,101249.5,101507.3828125,101030.171875,101215.5234375,101344.703125,101079.359375,101128.546875,101298.0390625
2009-07-16,101169.0703125,101477.859375,101787.8515625,101213.984375,101417.046875,101580.578125,101244.0625,101312.625,101512.28125
2009-08-16,101156.828125,101451.4453125,101774.3203125,101199.046875,101387.7421875,101560.1640625,101215.5390625,101287.828125,101487.515625
2009-09-16,101348.953125,101563.828125,101789.703125,101368.953125,101501.0078125,101636.3671875,101386.7890625,101417.4375,101573.2265625
2009-10-16,101305.7421875,101498.578125,101718.78125,101311.765625,101416.4921875,101531.6171875,101329.4375,101326.09375,101457.1640625
2009-11-16,101165.6640625,101327.109375,101467.359375,101169.59375,101257.1953125,101339.109375,101208.1640625,101172.796875,101273.1796875
2009-12-16,101242.8203125,101301.2890625,101357.96875,101236.6953125,101238.5078125,101223.9609375,101294.296875,101198.140625,101176.4765625
2010-01-16,101089.1796875,101045.828125,100975.875,101066.171875,100997.46875,100949.9140625,101143.2578125,101000.671875,100920.7890625
2010-02-15,101051.609375,101005.671875,101086.4765625,101037.9375,100990.75,101007.0703125,101123.921875,101003.2109375,100975.6875
2010-03-16,101145.828125,101149.5703125,101183.71875,101139.015625,101113.65625,101104.9296875,101216.0234375,101112.640625,101076.7578125
2010-04-16,101066.2265625,101145.2265625,101284.6328125,101062.421875,101089.1484375,101137.703125,101127.9140625,101039.9453125,101091.765625
2010-05-16,100947.9765625,101173.671875,101497.203125,100984.390625,101130.1015625,101297,101053.921875,101048.2578125,101240.5390625
2010-06-16,101016.4140625,101285.5859375,101610.5703125,101038.8515625,101234.0859375,101409.9609375,101092.4765625,101133.0234375,101349.546875
2010-07-16,101070.59375,101382.296875,101738.46875,101115.4296875,101328,101510.921875,101156.9453125,101222.125,101444.90625
2010-08-16,101160.046875,101408.71875,101671.90625,101196.03125,101354.8671875,101497.6796875,101223.203125,101266.03125,101439.1015625
2010-09-16,101169.8515625,101396.25,101616.8515625,101194.515625,101327.8984375,101458.7265625,101221.4296875,101239.6484375,101396.765625
2010-10-16,101179.0234375,101426.71875,101630.5390625,101201.6484375,101346.5625,101473.4140625,101227.90625,101238.4140625,101399.6328125
2010-11-16,101220.5546875,101399.546875,101523.1171875,101229.2890625,101319.1953125,101400.2265625,101273.28125,101228.703125,101327.765625
2010-12-16,101019.7109375,101118.0234375,101183.109375,101013.40625,101039.9453125,101067.3515625,101067.5859375,100983.28125,101003.3359375
2011-01-16,100992.390625,101036.3984375,101034.21875,100982.875,100981.4921875,100976.640625,101061.6640625,100952.2421875,100931.15625
2011-02-15,100935.4375,100820,100827.578125,100901.2734375,100791.59375,100746.65625,100981.9609375,100820.40625,100720.6875
2011-03-16,100985.359375,101021.5703125,101079.5234375,100979.2109375,100991.9296875,101025.65625,101048.15625,100962.4765625,100996.4609375
2011-04-16,100979.875,101016.09375,101195.2578125,100981.625,100997.703125,101065.2890625,101060.9296875,100971.5,101037.34375
2011-05-16,100918.75,101026.5078125,101274.3984375,100921.8828125,100995.921875,101113.6875,100999.140625,100949.1796875,101076.9921875
2011-06-16,100967.4609375,101190.171875,101550.125,100986.3671875,101134.8671875,101292.4453125,101052.484375,101047.71875,101228.4609375
2011-07-16,101037.6875,101325.1796875,101678.671875,101070.6953125,101270.375,101456.1640625,101122.234375,101167.546875,101387.4765625
2011-08-16,101049.6328125,101300.96875,101582.3203125,101082.9609375,101243.5546875,101399.125,101114.125,101156.03125,101337.296875
2011-09-16,101247.8125,101492.6953125,101769.5703125,101275.859375,101430.15625,101578.5703125,101296.6640625,101342.234375,101509.0078125
2011-10-16,101272.640625,101453.3203125,101606.515625,101285.9453125,101385.796875,101473.71875,101309.015625,101306.1171875,101415.015625
2011-11-16,101275.828125,101426.59375,101581.2265625,101278.0625,101353.9375,101436.421875,101313.21875,101278.1953125,101373.4453125
2011-12-16,101042.046875,101182.03125,101328.078125,101046.609375,101109.1484375,101187.5390625,101106.3125,101044.484375,101125.8125
2012-01-16,101111.6875,101096.53125,100916.203125,101098.5078125,101038.796875,100929.296875,101175.3671875,101042.4140625,100899.375
2012-02-15,101094.4296875,101090.2421875,101111.3984375,101084.84375,101065.5546875,101063.71875,101176.8125,101067.0625,101029.9921875
2012-03-16,101038.8359375,101061.84375,101110,101039.0078125,101039.21875,101047.234375,101122.5859375,101026.390625,101016.359375
2012-04-16,101036.578125,101048.328125,101149.125,101029.9921875,101014.21875,101026,101117.53125,101004.0859375,100982.3125
2012-05-16,101112.546875,101295.546875,101581.90625,101128.5078125,101252.15625,101395.9296875,101190.40625,101185.9296875,101345.6328125
2012-06-16,101065.1484375,101332.5703125,101634.484375,101104.875,101273.1171875,101432.078125,101146.40625,101182.625,101364.21875
2012-07-16,101193.953125,101446.6171875,101728.3671875,101218.0546875,101371.4765625,101526.0546875,101239.0234375,101272,101450.1875
2012-08-16,101227.5703125,101477.5546875,101805.9921875,101250.9296875,101410.9453125,101589.0546875,101257.46875,101324.2109375,101513.421875
2012-09-16,101461.96875,101649.4296875,101846.7265625,101472.0078125,101584.6640625,101697.75,101476.09375,101507.84375,101638.7734375
2012-10-16,101452.8359375,101619.3046875,101789.5,101452.5625,101550.3125,101648.8046875,101464.515625,101470.5546875,101588.25
2012-11-16,101321.453125,101462.984375,101590.2109375,101315.7109375,101387.40625,101458.890625,101339.7421875,101309.1875,101396.0390625
2012-12-16,101315.984375,101393.3125,101514.546875,101309.671875,101322.9375,101378.2578125,101358.640625,101269.953125,101319.6875
2013-01-16,101253.4921875,101217.59375,101195.234375,101236.984375,101186.3984375,101158.15625,101308.546875,101194.0234375,101127.5625
2013-02-15,101254.546875,101212.140625,101096.9609375,101240.0625,101180.0625,101098.25,101317.0234375,101195.0625,101073.0078125
2013-03-16,101038.125,101087.40625,101220.359375,101027.0390625,101052.40625,101125.6015625,101113.890625,101026.1328125,101090.9765625
2013-04-16,101062.453125,101189.0546875,101409.90625,101070.8046875,101157.171875,101258.7421875,101145.4609375,101105.6328125,101218.1875
2013-05-16,101063.2578125,101303.546875,101633.5078125,101089.09375,101249.9765625,101415.4453125,101131.3046875,101160.1953125,101351.6953125
2013-06-16,101057.1875,101336.6640625,101687.515625,101099.078125,101282.9375,101459.6015625,101129.6171875,101189.828125,101389.6953125
2013-07-16,101149.84375,101403.5625,101714.109375,101184.5546875,101355.0859375,101518.28125,101206.953125,101267.0859375,101458.296875
2013-08-16,101235.359375,101459.8359375,101720.5234375,101261.8828125,101406.59375,101567.609375,101272.5546875,101325.5,101506.9609375
2013-09-16,101395.1015625,101606.6328125,101831.4765625,101408.9921875,101540.1171875,101667.6640625,101414.140625,101454.0703125,101599.40625
2013-10-16,101395.75,101591.3203125,101778.421875,101396.90625,101510.203125,101627.6875,101408.09375,101412.03125,101555.6328125
2013-11-16,101277.1875,101447.234375,101572.6328125,101274.0859375,101361.7578125,101448.53125,101295.3828125,101272.0078125,101377.6953125
2013-12-16,101135.9921875,101233.53125,101293.6953125,101128.3125,101151.3046875,101183.6171875,101177.0234375,101088.65625,101118.84375
2014-01-16,101093.9921875,101126.9765625,101113.4296875,101083.9609375,101071.515625,101060.96875,101151.515625,101047.2265625,101018.4375
2014-02-15,101067.6328125,101088.8515625,101161.2734375,101056.171875,101048.125,101066.84375,101133.46875,101033.140625,101028.9296875
2014-03-16,101026.9765625,100970.1015625,101047.640625,101013.203125,100952.0703125,100948.953125,101099.8671875,100971.203125,100931.5546875
2014-04-16,100886.8984375,100923.2890625,101176.71875,100886.5546875,100922.7265625,101019.75,100968,100897.65625,100983.984375
2014-05-16,100956.125,101127.71875,101451.296875,100971.53125,101089.0546875,101255.9609375,101040.8671875,101019.703125,101206.4296875
2014-06-16,100959.5546875,101187.4140625,101516.453125,100985.5546875,101153.8359375,101323.4375,101052.4140625,101065.3046875,101275.796875
2014-07-16,100968.6171875,101210.65625,101507.8515625,100999.140625,101171.421875,101324.1953125,101055.5546875,101078.2734375,101274.625
