Código	Mes	CWD	Estación	Departamento	Provincia	Distrito	Longitud	Latitud	Altitud (msnm)	Sector
100059	8	1	ICHUÑA	MOQUEGUA	GENERAL SANCHEZ CERRO	ICHUÑA	-70.5427	-16.14109	3874	SIERRA SUR OCCIDENTAL
100059	9	3	ICHUÑA	MOQUEGUA	GENERAL SANCHEZ CERRO	ICHUÑA	-70.5427	-16.14109	3874	SIERRA SUR OCCIDENTAL
100059	10	2	ICHUÑA	MOQUEGUA	GENERAL SANCHEZ CERRO	ICHUÑA	-70.5427	-16.14109	3874	SIERRA SUR OCCIDENTAL
100059	11	2	ICHUÑA	MOQUEGUA	GENERAL SANCHEZ CERRO	ICHUÑA	-70.5427	-16.14109	3874	SIERRA SUR OCCIDENTAL
100059	12	5	ICHUÑA	MOQUEGUA	GENERAL SANCHEZ CERRO	ICHUÑA	-70.5427	-16.14109	3874	SIERRA SUR OCCIDENTAL
100065	1	8	ISLA-SOTO	PUNO	MOHO	CONIMA	-69.48898	-15.56221	3830	SIERRA SUR ORIENTAL
100065	2	7	ISLA-SOTO	PUNO	MOHO	CONIMA	-69.48898	-15.56221	3830	SIERRA SUR ORIENTAL
100065	3	5	ISLA-SOTO	PUNO	MOHO	CONIMA	-69.48898	-15.56221	3830	SIERRA SUR ORIENTAL
100065	4	4	ISLA-SOTO	PUNO	MOHO	CONIMA	-69.48898	-15.56221	3830	SIERRA SUR ORIENTAL
100065	5	2	ISLA-SOTO	PUNO	MOHO	CONIMA	-69.48898	-15.56221	3830	SIERRA SUR ORIENTAL
100065	6	1	ISLA-SOTO	PUNO	MOHO	CONIMA	-69.48898	-15.56221	3830	SIERRA SUR ORIENTAL
100065	7	1	ISLA-SOTO	PUNO	MOHO	CONIMA	-69.48898	-15.56221	3830	SIERRA SUR ORIENTAL
100065	8	1	ISLA-SOTO	PUNO	MOHO	CONIMA	-69.48898	-15.56221	3830	SIERRA SUR ORIENTAL
100065	9	2	ISLA-SOTO	PUNO	MOHO	CONIMA	-69.48898	-15.56221	3830	SIERRA SUR ORIENTAL
100065	10	3	ISLA-SOTO	PUNO	MOHO	CONIMA	-69.48898	-15.56221	3830	SIERRA SUR ORIENTAL
100065	11	3	ISLA-SOTO	PUNO	MOHO	CONIMA	-69.48898	-15.56221	3830	SIERRA SUR ORIENTAL
100065	12	6	ISLA-SOTO	PUNO	MOHO	CONIMA	-69.48898	-15.56221	3830	SIERRA SUR ORIENTAL
100072	1	2	LA-CRUZ	TUMBES	TUMBES	LA CRUZ	-80.56926667	-3.628291667	6	COSTA NORTE
100072	2	4	LA-CRUZ	TUMBES	TUMBES	LA CRUZ	-80.56926667	-3.628291667	6	COSTA NORTE
100072	3	3	LA-CRUZ	TUMBES	TUMBES	LA CRUZ	-80.56926667	-3.628291667	6	COSTA NORTE
100072	4	1	LA-CRUZ	TUMBES	TUMBES	LA CRUZ	-80.56926667	-3.628291667	6	COSTA NORTE
100072	5	2	LA-CRUZ	TUMBES	TUMBES	LA CRUZ	-80.56926667	-3.628291667	6	COSTA NORTE
100072	6	0	LA-CRUZ	TUMBES	TUMBES	LA CRUZ	-80.56926667	-3.628291667	6	COSTA NORTE
100072	7	0	LA-CRUZ	TUMBES	TUMBES	LA CRUZ	-80.56926667	-3.628291667	6	COSTA NORTE
100072	8	0	LA-CRUZ	TUMBES	TUMBES	LA CRUZ	-80.56926667	-3.628291667	6	COSTA NORTE
100072	9	2	LA-CRUZ	TUMBES	TUMBES	LA CRUZ	-80.56926667	-3.628291667	6	COSTA NORTE
100072	10	0	LA-CRUZ	TUMBES	TUMBES	LA CRUZ	-80.56926667	-3.628291667	6	COSTA NORTE
100072	11	1	LA-CRUZ	TUMBES	TUMBES	LA CRUZ	-80.56926667	-3.628291667	6	COSTA NORTE
100072	12	1	LA-CRUZ	TUMBES	TUMBES	LA CRUZ	-80.56926667	-3.628291667	6	COSTA NORTE
100080	1	5	LAGUNAS	LORETO	ALTO AMAZONAS	LAGUNAS	-75.666097	-5.219372	120	SELVA NORTE BAJA
100080	2	4	LAGUNAS	LORETO	ALTO AMAZONAS	LAGUNAS	-75.666097	-5.219372	120	SELVA NORTE BAJA
100080	3	4	LAGUNAS	LORETO	ALTO AMAZONAS	LAGUNAS	-75.666097	-5.219372	120	SELVA NORTE BAJA
100080	4	5	LAGUNAS	LORETO	ALTO AMAZONAS	LAGUNAS	-75.666097	-5.219372	120	SELVA NORTE BAJA
100080	5	3	LAGUNAS	LORETO	ALTO AMAZONAS	LAGUNAS	-75.666097	-5.219372	120	SELVA NORTE BAJA
100080	6	4	LAGUNAS	LORETO	ALTO AMAZONAS	LAGUNAS	-75.666097	-5.219372	120	SELVA NORTE BAJA
100080	7	4	LAGUNAS	LORETO	ALTO AMAZONAS	LAGUNAS	-75.666097	-5.219372	120	SELVA NORTE BAJA
100080	8	3	LAGUNAS	LORETO	ALTO AMAZONAS	LAGUNAS	-75.666097	-5.219372	120	SELVA NORTE BAJA
100080	9	2	LAGUNAS	LORETO	ALTO AMAZONAS	LAGUNAS	-75.666097	-5.219372	120	SELVA NORTE BAJA
100080	10	3	LAGUNAS	LORETO	ALTO AMAZONAS	LAGUNAS	-75.666097	-5.219372	120	SELVA NORTE BAJA
100080	11	3	LAGUNAS	LORETO	ALTO AMAZONAS	LAGUNAS	-75.666097	-5.219372	120	SELVA NORTE BAJA
100080	12	4	LAGUNAS	LORETO	ALTO AMAZONAS	LAGUNAS	-75.666097	-5.219372	120	SELVA NORTE BAJA
100081	1	8	LAMPA	PUNO	LAMPA	LAMPA	-70.37416667	-15.36108333	3866	SIERRA SUR ORIENTAL
100081	2	9	LAMPA	PUNO	LAMPA	LAMPA	-70.37416667	-15.36108333	3866	SIERRA SUR ORIENTAL
100081	3	5	LAMPA	PUNO	LAMPA	LAMPA	-70.37416667	-15.36108333	3866	SIERRA SUR ORIENTAL
100081	4	4	LAMPA	PUNO	LAMPA	LAMPA	-70.37416667	-15.36108333	3866	SIERRA SUR ORIENTAL
100081	5	1	LAMPA	PUNO	LAMPA	LAMPA	-70.37416667	-15.36108333	3866	SIERRA SUR ORIENTAL
100081	6	1	LAMPA	PUNO	LAMPA	LAMPA	-70.37416667	-15.36108333	3866	SIERRA SUR ORIENTAL
100081	7	1	LAMPA	PUNO	LAMPA	LAMPA	-70.37416667	-15.36108333	3866	SIERRA SUR ORIENTAL
100081	8	1	LAMPA	PUNO	LAMPA	LAMPA	-70.37416667	-15.36108333	3866	SIERRA SUR ORIENTAL
100081	9	2	LAMPA	PUNO	LAMPA	LAMPA	-70.37416667	-15.36108333	3866	SIERRA SUR ORIENTAL
100081	10	3	LAMPA	PUNO	LAMPA	LAMPA	-70.37416667	-15.36108333	3866	SIERRA SUR ORIENTAL
100081	11	3	LAMPA	PUNO	LAMPA	LAMPA	-70.37416667	-15.36108333	3866	SIERRA SUR ORIENTAL
100081	12	6	LAMPA	PUNO	LAMPA	LAMPA	-70.37416667	-15.36108333	3866	SIERRA SUR ORIENTAL
100088	1	7	LOS-UROS	PUNO	PUNO	PUNO	-69.97413889	-15.82038889	3819	SIERRA SUR ORIENTAL
100088	2	9	LOS-UROS	PUNO	PUNO	PUNO	-69.97413889	-15.82038889	3819	SIERRA SUR ORIENTAL
100088	3	6	LOS-UROS	PUNO	PUNO	PUNO	-69.97413889	-15.82038889	3819	SIERRA SUR ORIENTAL
100088	4	4	LOS-UROS	PUNO	PUNO	PUNO	-69.97413889	-15.82038889	3819	SIERRA SUR ORIENTAL
100088	5	2	LOS-UROS	PUNO	PUNO	PUNO	-69.97413889	-15.82038889	3819	SIERRA SUR ORIENTAL
100088	6	1	LOS-UROS	PUNO	PUNO	PUNO	-69.97413889	-15.82038889	3819	SIERRA SUR ORIENTAL
100088	7	1	LOS-UROS	PUNO	PUNO	PUNO	-69.97413889	-15.82038889	3819	SIERRA SUR ORIENTAL
100088	8	1	LOS-UROS	PUNO	PUNO	PUNO	-69.97413889	-15.82038889	3819	SIERRA SUR ORIENTAL
100088	9	2	LOS-UROS	PUNO	PUNO	PUNO	-69.97413889	-15.82038889	3819	SIERRA SUR ORIENTAL
100088	10	3	LOS-UROS	PUNO	PUNO	PUNO	-69.97413889	-15.82038889	3819	SIERRA SUR ORIENTAL
100088	11	3	LOS-UROS	PUNO	PUNO	PUNO	-69.97413889	-15.82038889	3819	SIERRA SUR ORIENTAL
100088	12	6	LOS-UROS	PUNO	PUNO	PUNO	-69.97413889	-15.82038889	3819	SIERRA SUR ORIENTAL
100090	1	1	MONTE-GRANDE	CAJAMARCA	CONTUMAZA	YONAN	-79.15322222	-7.22502778	431	COSTA NORTE
100090	2	2	MONTE-GRANDE	CAJAMARCA	CONTUMAZA	YONAN	-79.15322222	-7.22502778	431	COSTA NORTE
100090	3	3	MONTE-GRANDE	CAJAMARCA	CONTUMAZA	YONAN	-79.15322222	-7.22502778	431	COSTA NORTE
100090	4	1	MONTE-GRANDE	CAJAMARCA	CONTUMAZA	YONAN	-79.15322222	-7.22502778	431	COSTA NORTE
100090	5	0	MONTE-GRANDE	CAJAMARCA	CONTUMAZA	YONAN	-79.15322222	-7.22502778	431	COSTA NORTE
100090	6	0	MONTE-GRANDE	CAJAMARCA	CONTUMAZA	YONAN	-79.15322222	-7.22502778	431	COSTA NORTE
100090	7	0	MONTE-GRANDE	CAJAMARCA	CONTUMAZA	YONAN	-79.15322222	-7.22502778	431	COSTA NORTE
100090	8	0	MONTE-GRANDE	CAJAMARCA	CONTUMAZA	YONAN	-79.15322222	-7.22502778	431	COSTA NORTE
100090	9	0	MONTE-GRANDE	CAJAMARCA	CONTUMAZA	YONAN	-79.15322222	-7.22502778	431	COSTA NORTE
100090	10	0	MONTE-GRANDE	CAJAMARCA	CONTUMAZA	YONAN	-79.15322222	-7.22502778	431	COSTA NORTE
100090	11	0	MONTE-GRANDE	CAJAMARCA	CONTUMAZA	YONAN	-79.15322222	-7.22502778	431	COSTA NORTE
100090	12	1	MONTE-GRANDE	CAJAMARCA	CONTUMAZA	YONAN	-79.15322222	-7.22502778	431	COSTA NORTE
100092	1	5	NIEPOS	CAJAMARCA	SAN MIGUEL	NIEPOS	-79.12901667	-6.925113889	2424	SIERRA NORTE OCCIDENTAL
100092	2	7	NIEPOS	CAJAMARCA	SAN MIGUEL	NIEPOS	-79.12901667	-6.925113889	2424	SIERRA NORTE OCCIDENTAL
100092	3	9	NIEPOS	CAJAMARCA	SAN MIGUEL	NIEPOS	-79.12901667	-6.925113889	2424	SIERRA NORTE OCCIDENTAL
100092	4	6	NIEPOS	CAJAMARCA	SAN MIGUEL	NIEPOS	-79.12901667	-6.925113889	2424	SIERRA NORTE OCCIDENTAL
100092	5	4	NIEPOS	CAJAMARCA	SAN MIGUEL	NIEPOS	-79.12901667	-6.925113889	2424	SIERRA NORTE OCCIDENTAL
100092	6	2	NIEPOS	CAJAMARCA	SAN MIGUEL	NIEPOS	-79.12901667	-6.925113889	2424	SIERRA NORTE OCCIDENTAL
100092	7	1	NIEPOS	CAJAMARCA	SAN MIGUEL	NIEPOS	-79.12901667	-6.925113889	2424	SIERRA NORTE OCCIDENTAL
100092	8	2	NIEPOS	CAJAMARCA	SAN MIGUEL	NIEPOS	-79.12901667	-6.925113889	2424	SIERRA NORTE OCCIDENTAL
100092	9	2	NIEPOS	CAJAMARCA	SAN MIGUEL	NIEPOS	-79.12901667	-6.925113889	2424	SIERRA NORTE OCCIDENTAL
100092	10	4	NIEPOS	CAJAMARCA	SAN MIGUEL	NIEPOS	-79.12901667	-6.925113889	2424	SIERRA NORTE OCCIDENTAL
100092	11	4	NIEPOS	CAJAMARCA	SAN MIGUEL	NIEPOS	-79.12901667	-6.925113889	2424	SIERRA NORTE OCCIDENTAL
100092	12	3	NIEPOS	CAJAMARCA	SAN MIGUEL	NIEPOS	-79.12901667	-6.925113889	2424	SIERRA NORTE OCCIDENTAL
100100	1	7	PAUCARTAMBO	CUSCO	PAUCARTAMBO	PAUCARTAMBO	-71.596675	-13.303467	2931	SIERRA SUR ORIENTAL
100100	2	7	PAUCARTAMBO	CUSCO	PAUCARTAMBO	PAUCARTAMBO	-71.596675	-13.303467	2931	SIERRA SUR ORIENTAL
100100	3	5	PAUCARTAMBO	CUSCO	PAUCARTAMBO	PAUCARTAMBO	-71.596675	-13.303467	2931	SIERRA SUR ORIENTAL
100100	4	3	PAUCARTAMBO	CUSCO	PAUCARTAMBO	PAUCARTAMBO	-71.596675	-13.303467	2931	SIERRA SUR ORIENTAL
100100	5	1	PAUCARTAMBO	CUSCO	PAUCARTAMBO	PAUCARTAMBO	-71.596675	-13.303467	2931	SIERRA SUR ORIENTAL
100100	6	1	PAUCARTAMBO	CUSCO	PAUCARTAMBO	PAUCARTAMBO	-71.596675	-13.303467	2931	SIERRA SUR ORIENTAL
100100	7	1	PAUCARTAMBO	CUSCO	PAUCARTAMBO	PAUCARTAMBO	-71.596675	-13.303467	2931	SIERRA SUR ORIENTAL
100100	8	2	PAUCARTAMBO	CUSCO	PAUCARTAMBO	PAUCARTAMBO	-71.596675	-13.303467	2931	SIERRA SUR ORIENTAL
100100	9	2	PAUCARTAMBO	CUSCO	PAUCARTAMBO	PAUCARTAMBO	-71.596675	-13.303467	2931	SIERRA SUR ORIENTAL
100100	10	3	PAUCARTAMBO	CUSCO	PAUCARTAMBO	PAUCARTAMBO	-71.596675	-13.303467	2931	SIERRA SUR ORIENTAL
100100	11	3	PAUCARTAMBO	CUSCO	PAUCARTAMBO	PAUCARTAMBO	-71.596675	-13.303467	2931	SIERRA SUR ORIENTAL
100100	12	5	PAUCARTAMBO	CUSCO	PAUCARTAMBO	PAUCARTAMBO	-71.596675	-13.303467	2931	SIERRA SUR ORIENTAL
100101	1	6	PISAC	CUSCO	CALCA	PISAC	-71.85086111	-13.4195	2990	SIERRA SUR ORIENTAL
100101	2	6	PISAC	CUSCO	CALCA	PISAC	-71.85086111	-13.4195	2990	SIERRA SUR ORIENTAL
100101	3	5	PISAC	CUSCO	CALCA	PISAC	-71.85086111	-13.4195	2990	SIERRA SUR ORIENTAL
100101	4	2	PISAC	CUSCO	CALCA	PISAC	-71.85086111	-13.4195	2990	SIERRA SUR ORIENTAL
100101	5	1	PISAC	CUSCO	CALCA	PISAC	-71.85086111	-13.4195	2990	SIERRA SUR ORIENTAL
100101	6	1	PISAC	CUSCO	CALCA	PISAC	-71.85086111	-13.4195	2990	SIERRA SUR ORIENTAL
100101	7	1	PISAC	CUSCO	CALCA	PISAC	-71.85086111	-13.4195	2990	SIERRA SUR ORIENTAL
100101	8	1	PISAC	CUSCO	CALCA	PISAC	-71.85086111	-13.4195	2990	SIERRA SUR ORIENTAL
100101	9	1	PISAC	CUSCO	CALCA	PISAC	-71.85086111	-13.4195	2990	SIERRA SUR ORIENTAL
100101	10	3	PISAC	CUSCO	CALCA	PISAC	-71.85086111	-13.4195	2990	SIERRA SUR ORIENTAL
100101	11	3	PISAC	CUSCO	CALCA	PISAC	-71.85086111	-13.4195	2990	SIERRA SUR ORIENTAL
100101	12	5	PISAC	CUSCO	CALCA	PISAC	-71.85086111	-13.4195	2990	SIERRA SUR ORIENTAL
100104	1	6	PONGO-DE-CAYNARACHI	SAN MARTIN	LAMAS	CAYNARACHI	-76.28175	-6.330472222	187	SELVA NORTE BAJA
100104	2	7	PONGO-DE-CAYNARACHI	SAN MARTIN	LAMAS	CAYNARACHI	-76.28175	-6.330472222	187	SELVA NORTE BAJA
100104	3	7	PONGO-DE-CAYNARACHI	SAN MARTIN	LAMAS	CAYNARACHI	-76.28175	-6.330472222	187	SELVA NORTE BAJA
100104	4	6	PONGO-DE-CAYNARACHI	SAN MARTIN	LAMAS	CAYNARACHI	-76.28175	-6.330472222	187	SELVA NORTE BAJA
100104	5	5	PONGO-DE-CAYNARACHI	SAN MARTIN	LAMAS	CAYNARACHI	-76.28175	-6.330472222	187	SELVA NORTE BAJA
100104	6	5	PONGO-DE-CAYNARACHI	SAN MARTIN	LAMAS	CAYNARACHI	-76.28175	-6.330472222	187	SELVA NORTE BAJA
100104	7	4	PONGO-DE-CAYNARACHI	SAN MARTIN	LAMAS	CAYNARACHI	-76.28175	-6.330472222	187	SELVA NORTE BAJA
100104	8	3	PONGO-DE-CAYNARACHI	SAN MARTIN	LAMAS	CAYNARACHI	-76.28175	-6.330472222	187	SELVA NORTE BAJA
100104	9	4	PONGO-DE-CAYNARACHI	SAN MARTIN	LAMAS	CAYNARACHI	-76.28175	-6.330472222	187	SELVA NORTE BAJA
100104	10	5	PONGO-DE-CAYNARACHI	SAN MARTIN	LAMAS	CAYNARACHI	-76.28175	-6.330472222	187	SELVA NORTE BAJA
100104	11	5	PONGO-DE-CAYNARACHI	SAN MARTIN	LAMAS	CAYNARACHI	-76.28175	-6.330472222	187	SELVA NORTE BAJA
100104	12	7	PONGO-DE-CAYNARACHI	SAN MARTIN	LAMAS	CAYNARACHI	-76.28175	-6.330472222	187	SELVA NORTE BAJA
100105	1	8	PORCULLA	PIURA	HUANCABAMBA	HUARMACA	-79.50572222	-5.839638889	2142	SIERRA NORTE ORIENTAL
100105	2	10	PORCULLA	PIURA	HUANCABAMBA	HUARMACA	-79.50572222	-5.839638889	2142	SIERRA NORTE ORIENTAL
100105	3	13	PORCULLA	PIURA	HUANCABAMBA	HUARMACA	-79.50572222	-5.839638889	2142	SIERRA NORTE ORIENTAL
100105	4	10	PORCULLA	PIURA	HUANCABAMBA	HUARMACA	-79.50572222	-5.839638889	2142	SIERRA NORTE ORIENTAL
100105	5	4	PORCULLA	PIURA	HUANCABAMBA	HUARMACA	-79.50572222	-5.839638889	2142	SIERRA NORTE ORIENTAL
100105	6	1	PORCULLA	PIURA	HUANCABAMBA	HUARMACA	-79.50572222	-5.839638889	2142	SIERRA NORTE ORIENTAL
100105	7	1	PORCULLA	PIURA	HUANCABAMBA	HUARMACA	-79.50572222	-5.839638889	2142	SIERRA NORTE ORIENTAL
100105	8	0	PORCULLA	PIURA	HUANCABAMBA	HUARMACA	-79.50572222	-5.839638889	2142	SIERRA NORTE ORIENTAL
100105	9	2	PORCULLA	PIURA	HUANCABAMBA	HUARMACA	-79.50572222	-5.839638889	2142	SIERRA NORTE ORIENTAL
100105	10	2	PORCULLA	PIURA	HUANCABAMBA	HUARMACA	-79.50572222	-5.839638889	2142	SIERRA NORTE ORIENTAL
100105	11	3	PORCULLA	PIURA	HUANCABAMBA	HUARMACA	-79.50572222	-5.839638889	2142	SIERRA NORTE ORIENTAL
100105	12	5	PORCULLA	PIURA	HUANCABAMBA	HUARMACA	-79.50572222	-5.839638889	2142	SIERRA NORTE ORIENTAL
100109	1	5	PUERTO-MALDONADO	MADRE DE DIOS	TAMBOPATA	TAMBOPATA	-69.208848	-12.587299	209	SELVA SUR BAJA
100109	2	6	PUERTO-MALDONADO	MADRE DE DIOS	TAMBOPATA	TAMBOPATA	-69.208848	-12.587299	209	SELVA SUR BAJA
100109	3	4	PUERTO-MALDONADO	MADRE DE DIOS	TAMBOPATA	TAMBOPATA	-69.208848	-12.587299	209	SELVA SUR BAJA
100109	4	3	PUERTO-MALDONADO	MADRE DE DIOS	TAMBOPATA	TAMBOPATA	-69.208848	-12.587299	209	SELVA SUR BAJA
100109	5	3	PUERTO-MALDONADO	MADRE DE DIOS	TAMBOPATA	TAMBOPATA	-69.208848	-12.587299	209	SELVA SUR BAJA
100109	6	2	PUERTO-MALDONADO	MADRE DE DIOS	TAMBOPATA	TAMBOPATA	-69.208848	-12.587299	209	SELVA SUR BAJA
100109	7	2	PUERTO-MALDONADO	MADRE DE DIOS	TAMBOPATA	TAMBOPATA	-69.208848	-12.587299	209	SELVA SUR BAJA
100109	8	1	PUERTO-MALDONADO	MADRE DE DIOS	TAMBOPATA	TAMBOPATA	-69.208848	-12.587299	209	SELVA SUR BAJA
100109	9	2	PUERTO-MALDONADO	MADRE DE DIOS	TAMBOPATA	TAMBOPATA	-69.208848	-12.587299	209	SELVA SUR BAJA
100109	10	3	PUERTO-MALDONADO	MADRE DE DIOS	TAMBOPATA	TAMBOPATA	-69.208848	-12.587299	209	SELVA SUR BAJA
100109	11	3	PUERTO-MALDONADO	MADRE DE DIOS	TAMBOPATA	TAMBOPATA	-69.208848	-12.587299	209	SELVA SUR BAJA
100109	12	5	PUERTO-MALDONADO	MADRE DE DIOS	TAMBOPATA	TAMBOPATA	-69.208848	-12.587299	209	SELVA SUR BAJA
100110	1	8	PUNO	PUNO	PUNO	PUNO	-70.01208	-15.82625	3825	SIERRA SUR ORIENTAL
100110	2	8	PUNO	PUNO	PUNO	PUNO	-70.01208	-15.82625	3825	SIERRA SUR ORIENTAL
100110	3	6	PUNO	PUNO	PUNO	PUNO	-70.01208	-15.82625	3825	SIERRA SUR ORIENTAL
100110	4	3	PUNO	PUNO	PUNO	PUNO	-70.01208	-15.82625	3825	SIERRA SUR ORIENTAL
100110	5	1	PUNO	PUNO	PUNO	PUNO	-70.01208	-15.82625	3825	SIERRA SUR ORIENTAL
100110	6	1	PUNO	PUNO	PUNO	PUNO	-70.01208	-15.82625	3825	SIERRA SUR ORIENTAL
100110	7	1	PUNO	PUNO	PUNO	PUNO	-70.01208	-15.82625	3825	SIERRA SUR ORIENTAL
100110	8	1	PUNO	PUNO	PUNO	PUNO	-70.01208	-15.82625	3825	SIERRA SUR ORIENTAL
100110	9	2	PUNO	PUNO	PUNO	PUNO	-70.01208	-15.82625	3825	SIERRA SUR ORIENTAL
100110	10	3	PUNO	PUNO	PUNO	PUNO	-70.01208	-15.82625	3825	SIERRA SUR ORIENTAL
100110	11	4	PUNO	PUNO	PUNO	PUNO	-70.01208	-15.82625	3825	SIERRA SUR ORIENTAL
100110	12	5	PUNO	PUNO	PUNO	PUNO	-70.01208	-15.82625	3825	SIERRA SUR ORIENTAL
100113	1	7	QUEBRADA-SHUGAR	CAJAMARCA	HUALGAYOC	BAMBAMARCA	-78.45694444	-6.687777778	3292	SIERRA NORTE ORIENTAL
100113	2	7	QUEBRADA-SHUGAR	CAJAMARCA	HUALGAYOC	BAMBAMARCA	-78.45694444	-6.687777778	3292	SIERRA NORTE ORIENTAL
100113	3	7	QUEBRADA-SHUGAR	CAJAMARCA	HUALGAYOC	BAMBAMARCA	-78.45694444	-6.687777778	3292	SIERRA NORTE ORIENTAL
100113	4	5	QUEBRADA-SHUGAR	CAJAMARCA	HUALGAYOC	BAMBAMARCA	-78.45694444	-6.687777778	3292	SIERRA NORTE ORIENTAL
100113	5	4	QUEBRADA-SHUGAR	CAJAMARCA	HUALGAYOC	BAMBAMARCA	-78.45694444	-6.687777778	3292	SIERRA NORTE ORIENTAL
100113	6	2	QUEBRADA-SHUGAR	CAJAMARCA	HUALGAYOC	BAMBAMARCA	-78.45694444	-6.687777778	3292	SIERRA NORTE ORIENTAL
100113	7	2	QUEBRADA-SHUGAR	CAJAMARCA	HUALGAYOC	BAMBAMARCA	-78.45694444	-6.687777778	3292	SIERRA NORTE ORIENTAL
100113	8	1	QUEBRADA-SHUGAR	CAJAMARCA	HUALGAYOC	BAMBAMARCA	-78.45694444	-6.687777778	3292	SIERRA NORTE ORIENTAL
100113	9	3	QUEBRADA-SHUGAR	CAJAMARCA	HUALGAYOC	BAMBAMARCA	-78.45694444	-6.687777778	3292	SIERRA NORTE ORIENTAL
100113	10	6	QUEBRADA-SHUGAR	CAJAMARCA	HUALGAYOC	BAMBAMARCA	-78.45694444	-6.687777778	3292	SIERRA NORTE ORIENTAL
100113	11	6	QUEBRADA-SHUGAR	CAJAMARCA	HUALGAYOC	BAMBAMARCA	-78.45694444	-6.687777778	3292	SIERRA NORTE ORIENTAL
100113	12	7	QUEBRADA-SHUGAR	CAJAMARCA	HUALGAYOC	BAMBAMARCA	-78.45694444	-6.687777778	3292	SIERRA NORTE ORIENTAL
100114	1	14	QUINCEMIL	CUSCO	QUISPICANCHI	CAMANTI	-70.754403	-13.228931	651	SELVA SUR ALTA
100114	2	14	QUINCEMIL	CUSCO	QUISPICANCHI	CAMANTI	-70.754403	-13.228931	651	SELVA SUR ALTA
100114	3	12	QUINCEMIL	CUSCO	QUISPICANCHI	CAMANTI	-70.754403	-13.228931	651	SELVA SUR ALTA
100114	4	7	QUINCEMIL	CUSCO	QUISPICANCHI	CAMANTI	-70.754403	-13.228931	651	SELVA SUR ALTA
100114	5	8	QUINCEMIL	CUSCO	QUISPICANCHI	CAMANTI	-70.754403	-13.228931	651	SELVA SUR ALTA
100114	6	9	QUINCEMIL	CUSCO	QUISPICANCHI	CAMANTI	-70.754403	-13.228931	651	SELVA SUR ALTA
100114	7	7	QUINCEMIL	CUSCO	QUISPICANCHI	CAMANTI	-70.754403	-13.228931	651	SELVA SUR ALTA
100114	8	5	QUINCEMIL	CUSCO	QUISPICANCHI	CAMANTI	-70.754403	-13.228931	651	SELVA SUR ALTA
100114	9	5	QUINCEMIL	CUSCO	QUISPICANCHI	CAMANTI	-70.754403	-13.228931	651	SELVA SUR ALTA
100114	10	8	QUINCEMIL	CUSCO	QUISPICANCHI	CAMANTI	-70.754403	-13.228931	651	SELVA SUR ALTA
100114	11	9	QUINCEMIL	CUSCO	QUISPICANCHI	CAMANTI	-70.754403	-13.228931	651	SELVA SUR ALTA
100114	12	16	QUINCEMIL	CUSCO	QUISPICANCHI	CAMANTI	-70.754403	-13.228931	651	SELVA SUR ALTA
100119	1	14	RUNATULLO	JUNIN	CONCEPCION	COMAS	-75.01224	-11.61812	3473	SIERRA CENTRAL ORIENTAL
100119	2	12	RUNATULLO	JUNIN	CONCEPCION	COMAS	-75.01224	-11.61812	3473	SIERRA CENTRAL ORIENTAL
100119	3	15	RUNATULLO	JUNIN	CONCEPCION	COMAS	-75.01224	-11.61812	3473	SIERRA CENTRAL ORIENTAL
100119	4	6	RUNATULLO	JUNIN	CONCEPCION	COMAS	-75.01224	-11.61812	3473	SIERRA CENTRAL ORIENTAL
100119	5	4	RUNATULLO	JUNIN	CONCEPCION	COMAS	-75.01224	-11.61812	3473	SIERRA CENTRAL ORIENTAL
100119	6	3	RUNATULLO	JUNIN	CONCEPCION	COMAS	-75.01224	-11.61812	3473	SIERRA CENTRAL ORIENTAL
100119	7	4	RUNATULLO	JUNIN	CONCEPCION	COMAS	-75.01224	-11.61812	3473	SIERRA CENTRAL ORIENTAL
100119	8	4	RUNATULLO	JUNIN	CONCEPCION	COMAS	-75.01224	-11.61812	3473	SIERRA CENTRAL ORIENTAL
100119	9	5	RUNATULLO	JUNIN	CONCEPCION	COMAS	-75.01224	-11.61812	3473	SIERRA CENTRAL ORIENTAL
100119	10	7	RUNATULLO	JUNIN	CONCEPCION	COMAS	-75.01224	-11.61812	3473	SIERRA CENTRAL ORIENTAL
100119	11	6	RUNATULLO	JUNIN	CONCEPCION	COMAS	-75.01224	-11.61812	3473	SIERRA CENTRAL ORIENTAL
100119	12	12	RUNATULLO	JUNIN	CONCEPCION	COMAS	-75.01224	-11.61812	3473	SIERRA CENTRAL ORIENTAL
100120	1	6	SALCABAMBA	HUANCAVELICA	TAYACAJA	SALCABAMBA	-74.779364	-12.203994	3005	SIERRA CENTRAL ORIENTAL
100120	2	6	SALCABAMBA	HUANCAVELICA	TAYACAJA	SALCABAMBA	-74.779364	-12.203994	3005	SIERRA CENTRAL ORIENTAL
100120	3	6	SALCABAMBA	HUANCAVELICA	TAYACAJA	SALCABAMBA	-74.779364	-12.203994	3005	SIERRA CENTRAL ORIENTAL
100120	4	3	SALCABAMBA	HUANCAVELICA	TAYACAJA	SALCABAMBA	-74.779364	-12.203994	3005	SIERRA CENTRAL ORIENTAL
100120	5	2	SALCABAMBA	HUANCAVELICA	TAYACAJA	SALCABAMBA	-74.779364	-12.203994	3005	SIERRA CENTRAL ORIENTAL
